order_id,customer_id,restaurant_id,order_timestamp,order_amount,discount_amount,delivery_fee,payment_mode,order_status
O000371,C02430,R0187,3/12/2026,645.67,64.57,60,Cash,Refunded
O000372,C04369,R0175,12/5/2024,379.42,37.94,34,UPI,Delivered
O000373,C03624,R0015,5/14/2025,523.51,0,35,UPI,Delivered
O000374,C04124,R0177,9/16/2025,707.42,0,45,Card,Refunded
O000375,C01973,R0129,10/17/2024,1367.12,136.71,55,UPI,Delivered
O000376,C02617,R0125,1/12/2025,573.36,0,32,Cash,Cancelled
O000377,C02991,R0019,10/29/2025,1392.9,0,43,Wallet,Cancelled
O000378,C04418,R0067,3/23/2025,1451,145.1,59,UPI,Cancelled
O000379,C04846,R0181,11/19/2024,673.97,0,44,UPI,Delivered
O000380,C02909,R0194,4/5/2024,1509.89,0,44,UPI,Refunded
O000381,C01742,R0146,10/9/2025,1365.83,0,45,Wallet,Delivered
O000382,C04759,R0073,6/11/2025,326.79,0,51,UPI,Delivered
O000383,C03765,R0052,5/29/2024,501.42,50.14,60,Wallet,Delivered
O000384,C04493,R0124,4/3/2024,850.76,0,30,Wallet,Delivered
O000385,C01858,R0031,2/27/2025,1138.73,0,52,UPI,Delivered
O000386,C00404,R0139,9/28/2025,695.95,0,22,UPI,Refunded
O000387,C04236,R0025,5/31/2024,344.63,0,32,UPI,Refunded
O000388,C00592,R0162,9/19/2025,265.38,0,47,UPI,Delivered
O000389,C01315,R0177,10/13/2024,794.18,79.42,40,Card,Delivered
O000390,C01360,R0097,8/27/2024,847.61,0,34,UPI,Delivered
O000391,C00102,R0046,11/17/2025,1484.25,148.43,58,Card,Delivered
O000392,C01592,R0007,5/5/2024,664.49,0,38,Cash,Delivered
O000393,C03403,R0059,6/23/2024,820.19,82.02,60,UPI,Refunded
O000394,C00806,R0150,5/12/2025,1288.66,0,50,Cash,Cancelled
O000395,C02912,R0136,9/19/2025,1098.89,109.89,51,Cash,Delivered
O000396,C02097,R0160,1/30/2025,444.81,44.48,35,Wallet,Cancelled
O000397,C01003,R0169,12/26/2025,310.34,31.03,52,Card,Delivered
O000398,C03261,R0164,11/21/2024,1120.64,0,24,UPI,Delivered
O000399,C02057,R0038,1/13/2024,779.21,77.92,31,Cash,Delivered
O000400,C03199,R0108,2/21/2026,588.07,0,42,UPI,Delivered
O000401,C01809,R0061,2/13/2026,1409.51,140.95,37,UPI,Refunded
O000402,C02226,R0118,7/22/2024,584.99,58.5,36,UPI,Refunded
O000403,C00532,R0089,1/31/2025,743.95,0,51,Cash,Refunded
O000404,C00373,R0023,5/22/2024,1486.1,0,40,Card,Delivered
O000405,C02940,R0052,1/12/2026,970.77,0,52,Card,Cancelled
O000406,C00373,R0165,12/17/2024,259.42,25.94,38,UPI,Cancelled
O000407,C02247,R0152,4/3/2026,1391.29,139.13,43,UPI,Delivered
O000408,C00785,R0080,11/2/2025,1310.47,131.05,54,Wallet,Refunded
O000409,C04180,R0172,9/22/2025,425.33,0,20,Card,Cancelled
O000410,C02223,R0117,12/8/2024,738.11,73.81,38,UPI,Delivered
O000411,C02999,R0124,9/1/2025,1276.12,127.61,55,Cash,Delivered
O000412,C03225,R0189,4/1/2026,338.53,0,55,Wallet,Refunded
O000413,C03180,R0189,1/30/2024,1324.73,132.47,20,UPI,Delivered
O000414,C04610,R0013,6/17/2024,1047.98,0,24,UPI,Delivered
O000415,C01882,R0128,8/21/2025,1089.09,108.91,32,Cash,Cancelled
O000416,C03165,R0068,1/2/2026,1277.98,127.8,36,UPI,Delivered
O000417,C04583,R0025,1/8/2024,1385.74,138.57,56,UPI,Delivered
O000418,C04883,R0162,8/20/2025,1150.07,0,60,UPI,Refunded
O000419,C00897,R0095,2/2/2024,1450.96,145.1,24,Card,Cancelled
O000420,C02908,R0089,2/18/2026,918.66,0,44,Wallet,Delivered
O000421,C02972,R0172,3/9/2025,1078.45,107.85,21,UPI,Refunded
O000422,C02476,R0190,10/13/2025,1031.75,0,41,UPI,Delivered
O000423,C02965,R0026,10/6/2025,1103.55,110.36,51,Card,Delivered
O000424,C00535,R0180,1/3/2025,1238.87,0,38,Cash,Delivered
O000425,C00092,R0039,2/14/2024,558.55,0,55,UPI,Delivered
O000426,C01320,R0135,3/11/2024,1365.06,136.51,31,Card,Delivered
O000427,C03684,R0174,2/2/2024,1490.61,149.06,45,UPI,Delivered
O000428,C02139,R0142,2/16/2024,1355.11,0,26,Card,Delivered
O000429,C03279,R0160,11/25/2025,1433.6,0,55,Cash,Cancelled
O000430,C02175,R0192,10/3/2024,235.47,0,34,Card,Refunded
O000431,C02212,R0088,11/17/2024,1028.73,0,38,UPI,Delivered
O000432,C02003,R0118,9/8/2025,492.51,0,23,UPI,Refunded
O000433,C00969,R0058,6/17/2024,971.76,0,45,Wallet,Delivered
O000434,C03386,R0181,2/24/2024,1147.76,114.78,31,Card,Refunded
O000435,C03260,R0195,10/8/2025,904.9,0,27,UPI,Refunded
O000436,C00505,R0126,2/28/2026,955.4,0,60,Wallet,Delivered
O000437,C04886,R0088,9/12/2024,884.68,0,21,Cash,Delivered
O000438,C03292,R0111,3/12/2024,783.59,0,31,UPI,Delivered
O000439,C04119,R0080,1/15/2026,972.29,97.23,48,Card,Delivered
O000440,C02210,R0167,7/31/2024,1449.41,144.94,31,Card,Cancelled
O000441,C01126,R0175,1/5/2026,1221.9,122.19,21,UPI,Delivered
O000442,C03686,R0057,3/23/2026,446.86,44.69,42,UPI,Delivered
O000443,C04418,R0200,3/29/2025,971.86,97.19,39,UPI,Refunded
O000444,C00056,R0160,5/3/2024,1462.5,0,53,Wallet,Cancelled
O000445,C02003,R0190,1/23/2026,1130.19,0,45,UPI,Delivered
O000446,C00532,R0109,6/24/2024,1025.96,102.6,24,UPI,Delivered
O000447,C03566,R0047,2/15/2026,1491.03,149.1,47,UPI,Delivered
O000448,C02275,R0122,6/29/2024,539.25,53.93,39,UPI,Cancelled
O000449,C04999,R0111,1/24/2024,341.06,0,46,Cash,Cancelled
O000450,C00638,R0177,11/30/2024,440.1,44.01,24,UPI,Delivered
O000451,C03190,R0133,3/2/2025,492.35,49.24,22,UPI,Delivered
O000452,C01652,R0185,12/30/2025,1033.57,0,32,UPI,Delivered
O000453,C02906,R0066,4/29/2025,1371.91,0,33,UPI,Delivered
O000454,C00756,R0147,6/30/2025,1493.48,149.35,56,Wallet,Delivered
O000455,C00524,R0108,4/23/2026,765.1,0,59,Wallet,Delivered
O000456,C03729,R0158,1/14/2025,1232.89,0,50,Card,Cancelled
O000457,C04061,R0135,7/22/2025,1211.45,0,24,UPI,Delivered
O000458,C00268,R0051,12/31/2024,573.43,0,34,Wallet,Refunded
O000459,C01518,R0081,11/16/2024,215.47,0,54,Wallet,Delivered
O000460,C04453,R0030,6/22/2025,299.95,30,21,UPI,Cancelled
O000461,C01870,R0057,9/15/2024,1272.2,127.22,39,Cash,Cancelled
O000462,C00775,R0181,3/29/2026,595.19,0,43,UPI,Cancelled
O000463,C01205,R0111,4/21/2024,1116.27,111.63,40,Card,Delivered
O000464,C02207,R0117,11/22/2024,288.3,0,39,Wallet,Cancelled
O000465,C02370,R0178,9/29/2024,1142.76,0,21,UPI,Delivered
O000466,C02807,R0119,2/16/2024,489.92,48.99,45,Wallet,Delivered
O000467,C02709,R0014,7/28/2025,642.39,0,39,Wallet,Delivered
O000468,C04780,R0031,12/3/2025,659.2,65.92,43,UPI,Refunded
O000469,C01942,R0157,9/4/2025,1480.06,0,31,Cash,Delivered
O000470,C03057,R0166,4/3/2026,809.78,0,50,Card,Delivered
O000471,C04231,R0150,6/13/2024,1125.81,112.58,28,Card,Delivered
O000472,C03288,R0177,4/6/2024,536.29,53.63,37,Card,Delivered
O000473,C00603,R0012,1/24/2026,234.48,23.45,56,Card,Cancelled
O000474,C01516,R0072,5/1/2025,639.89,0,38,UPI,Delivered
O000475,C01843,R0173,8/20/2024,447.12,44.71,56,UPI,Delivered
O000476,C01498,R0055,2/4/2025,791.33,0,23,UPI,Refunded
O000477,C00819,R0120,12/16/2025,850,0,33,UPI,Cancelled
O000478,C04798,R0154,4/30/2025,277.46,0,48,Wallet,Cancelled
O000479,C01428,R0167,2/5/2024,1380.57,0,23,UPI,Cancelled
O000480,C02541,R0150,10/21/2025,706.28,0,32,UPI,Delivered
O000481,C02834,R0039,9/12/2024,311.6,31.16,49,Wallet,Refunded
O000482,C03946,R0070,7/24/2024,1505.58,0,22,Card,Delivered
O000483,C03888,R0047,4/30/2025,1407.92,0,25,Cash,Cancelled
O000484,C04504,R0170,10/30/2025,1275.73,0,23,UPI,Cancelled
O000485,C00384,R0060,3/1/2026,297.76,29.78,27,UPI,Cancelled
O000486,C02000,R0046,7/29/2025,625.01,0,52,Cash,Refunded
O000487,C02569,R0196,5/11/2025,601.14,60.11,54,Wallet,Delivered
O000488,C04514,R0169,3/15/2025,570.92,0,37,Card,Delivered
O000489,C04651,R0041,4/13/2026,421.79,42.18,45,UPI,Delivered
O000490,C03059,R0016,4/20/2025,899.48,89.95,60,Cash,Refunded
O000491,C03464,R0064,8/3/2025,279.99,0,51,UPI,Delivered
O000492,C01619,R0176,4/27/2025,531.11,53.11,48,Wallet,Delivered
O000493,C04711,R0097,3/29/2026,524.77,52.48,36,Wallet,Delivered
O000494,C04532,R0145,6/29/2024,1091.33,0,39,Cash,Refunded
O000495,C03481,R0031,8/8/2025,445.44,0,41,UPI,Cancelled
O000496,C00938,R0166,3/25/2026,1405.76,0,43,Wallet,Refunded
O000497,C00480,R0170,3/2/2026,1581.46,0,43,UPI,Delivered
O000498,C03388,R0188,4/11/2026,936.96,0,53,UPI,Delivered
O000499,C04788,R0193,5/12/2024,421.45,42.15,34,UPI,Delivered
O000500,C03876,R0095,6/25/2025,1045.57,0,44,Cash,Delivered
O000501,C00485,R0095,1/27/2024,696.85,69.69,36,Cash,Delivered
O000502,C04870,R0106,3/31/2024,949.94,94.99,42,UPI,Delivered
O000503,C00490,R0034,9/27/2025,764.2,76.42,41,UPI,Delivered
O000504,C03058,R0196,3/10/2024,491.15,0,48,UPI,Delivered
O000505,C04020,R0165,8/24/2024,1305.96,130.6,23,Wallet,Delivered
O000506,C01445,R0143,11/12/2024,378.4,0,26,Wallet,Cancelled
O000507,C04546,R0145,3/28/2026,991.02,0,55,UPI,Refunded
O000508,C04291,R0116,2/15/2025,1273.13,0,49,Card,Delivered
O000509,C00338,R0081,1/28/2024,769.93,76.99,30,Cash,Refunded
O000510,C00958,R0051,11/5/2024,1080.76,0,21,UPI,Refunded
O000511,C02199,R0096,6/15/2025,1541.53,154.15,42,UPI,Delivered
O000512,C03890,R0173,9/14/2025,961.28,0,29,Cash,Delivered
O000513,C02739,R0150,12/18/2025,787.86,78.79,33,UPI,Cancelled
O000514,C03989,R0020,7/18/2024,1338.6,133.86,28,UPI,Delivered
O000515,C03773,R0036,5/8/2025,379.03,0,32,UPI,Delivered
O000516,C01736,R0067,8/14/2024,873.54,0,57,UPI,Cancelled
O000517,C01928,R0141,2/11/2025,1183.06,118.31,43,UPI,Refunded
O000518,C02142,R0069,12/3/2025,854.95,85.5,41,Card,Delivered
O000519,C02981,R0104,2/23/2026,622.49,62.25,32,Card,Cancelled
O000520,C00398,R0177,11/19/2024,460.19,0,36,UPI,Delivered
O000521,C04057,R0064,5/24/2024,836.67,83.67,50,UPI,Delivered
O000522,C01011,R0068,4/28/2024,1491.33,0,54,Cash,Delivered
O000523,C02951,R0187,8/1/2025,238.03,0,36,UPI,Delivered
O000524,C03800,R0189,11/11/2024,1584.28,158.43,30,Cash,Delivered
O000525,C04062,R0121,2/27/2026,1486.46,0,37,UPI,Delivered
O000526,C03225,R0170,9/11/2024,598.02,59.8,60,Card,Delivered
O000527,C03236,R0027,11/7/2024,691.38,0,47,Cash,Delivered
O000528,C04129,R0176,3/25/2024,1242.34,0,25,UPI,Delivered
O000529,C00336,R0005,1/1/2026,864.13,86.41,51,UPI,Delivered
O000530,C04736,R0114,1/29/2026,853.06,85.31,33,Wallet,Cancelled
O000531,C01499,R0193,3/22/2024,876.28,87.63,42,Card,Delivered
O000532,C02446,R0053,10/5/2024,671.57,67.16,23,UPI,Cancelled
O000533,C04302,R0094,9/29/2024,1462.25,0,46,Cash,Delivered
O000534,C02025,R0021,2/12/2025,1186.65,118.67,29,UPI,Delivered
O000535,C03531,R0079,11/13/2024,1218.58,121.86,55,Card,Refunded
O000536,C03151,R0051,1/26/2025,557.29,0,32,Cash,Cancelled
O000537,C02369,R0173,7/15/2025,1465.34,146.53,34,Cash,Refunded
O000538,C04754,R0013,9/7/2025,311.93,0,28,Wallet,Delivered
O000539,C02015,R0196,8/11/2025,1284.35,128.44,42,Cash,Cancelled
O000540,C04495,R0015,9/17/2024,948.71,0,37,UPI,Delivered
O000541,C00872,R0114,4/10/2024,883.31,88.33,49,Cash,Delivered
O000542,C01415,R0116,12/5/2024,1279,127.9,22,UPI,Refunded
O000543,C04958,R0037,1/16/2025,658.77,0,25,Cash,Delivered
O000544,C03910,R0055,7/23/2024,463.51,0,20,Wallet,Delivered
O000545,C00488,R0169,7/3/2024,771.91,77.19,54,Card,Delivered
O000546,C03671,R0145,10/14/2025,1267.96,126.8,48,Wallet,Refunded
O000547,C04468,R0082,3/22/2024,452.24,0,45,UPI,Delivered
O000548,C00671,R0086,3/15/2025,1100.93,0,42,UPI,Delivered
O000549,C03163,R0200,11/30/2024,850.48,0,50,Card,Refunded
O000550,C00335,R0174,2/28/2025,1453.34,0,42,Wallet,Cancelled
O000551,C00891,R0161,4/1/2025,787.64,0,34,UPI,Refunded
O000552,C02511,R0186,10/30/2024,722.12,72.21,30,UPI,Delivered
O000553,C03142,R0184,2/21/2026,572.96,0,57,UPI,Delivered
O000554,C02941,R0011,1/28/2025,312.34,0,51,UPI,Delivered
O000555,C04230,R0132,6/27/2024,1439.15,143.92,34,UPI,Delivered
O000556,C04778,R0015,3/31/2025,1386.15,138.62,50,UPI,Delivered
O000557,C01738,R0051,8/4/2025,959.4,0,44,Cash,Delivered
O000558,C04510,R0025,9/22/2024,1001.96,100.2,37,UPI,Delivered
O000559,C01639,R0075,9/4/2025,872.55,0,39,Wallet,Cancelled
O000560,C00990,R0165,1/9/2024,407.37,0,52,Wallet,Cancelled
O000561,C02865,R0158,10/12/2024,678.83,67.88,48,UPI,Delivered
O000562,C04675,R0145,7/22/2025,1099.62,0,28,Cash,Delivered
O000563,C00325,R0083,4/2/2024,1235.97,123.6,40,UPI,Cancelled
O000564,C04335,R0079,3/25/2025,1240.23,0,36,UPI,Delivered
O000565,C01648,R0035,3/30/2024,638.34,63.83,23,UPI,Refunded
O000566,C02533,R0090,2/10/2026,914.88,0,35,UPI,Cancelled
O000567,C03903,R0071,11/3/2025,550.57,55.06,50,UPI,Cancelled
O000568,C03596,R0139,9/30/2024,856.11,0,39,UPI,Delivered
O000569,C01547,R0091,2/1/2025,1475.2,147.52,59,Wallet,Refunded
O000570,C01574,R0051,3/11/2024,1169.67,116.97,24,UPI,Delivered
O000571,C03675,R0048,4/19/2025,637.85,63.79,29,Wallet,Delivered
O000572,C02716,R0010,8/18/2025,306.91,0,25,Cash,Refunded
O000573,C00343,R0051,8/23/2024,472.33,47.23,45,Card,Delivered
O000574,C02669,R0111,6/2/2025,1040.51,0,23,Card,Delivered
O000575,C01214,R0121,10/27/2025,1251.36,125.14,39,UPI,Delivered
O000576,C00519,R0167,3/20/2025,1538.44,0,34,Card,Delivered
O000577,C04041,R0154,10/24/2025,1272.38,0,50,UPI,Cancelled
O000578,C02971,R0038,4/27/2025,1162,116.2,54,UPI,Delivered
O000579,C02141,R0071,5/31/2024,590.55,0,37,Cash,Delivered
O000580,C03117,R0006,3/6/2025,1208.02,0,24,UPI,Delivered
O000581,C00794,R0006,1/10/2026,525.05,0,43,UPI,Delivered
O000582,C00840,R0102,11/15/2025,1027.67,102.77,24,UPI,Delivered
O000583,C04577,R0132,2/7/2025,1575.05,157.5,24,UPI,Refunded
O000584,C03482,R0006,5/12/2024,729.33,72.93,41,UPI,Refunded
O000585,C00790,R0072,5/4/2025,300.96,0,56,UPI,Delivered
O000586,C02219,R0056,5/5/2025,299.16,29.92,42,Cash,Delivered
O000587,C04037,R0004,5/28/2024,1390.35,0,58,UPI,Cancelled
O000588,C04518,R0145,5/11/2024,1128.3,0,29,Card,Delivered
O000589,C03229,R0007,11/24/2024,619.55,61.95,54,UPI,Delivered
O000590,C00475,R0017,1/17/2025,744.95,0,46,UPI,Delivered
O000591,C01737,R0138,6/21/2025,1176.44,0,23,Cash,Delivered
O000592,C01559,R0184,7/17/2024,297.44,0,39,UPI,Delivered
O000593,C02641,R0127,12/10/2025,966.07,96.61,54,Wallet,Cancelled
O000594,C00918,R0054,4/4/2025,709.89,0,32,UPI,Cancelled
O000595,C00959,R0161,2/22/2024,1153.38,0,45,Card,Delivered
O000596,C01848,R0101,3/28/2025,1411.04,0,22,UPI,Delivered
O000597,C04768,R0200,10/16/2024,875.5,87.55,30,Cash,Refunded
O000598,C01064,R0090,10/1/2025,1275.83,0,41,UPI,Delivered
O000599,C03834,R0152,6/22/2025,811.89,0,52,Card,Delivered
O000600,C00564,R0164,4/27/2026,1089.74,0,37,UPI,Cancelled
O000601,C00440,R0069,12/3/2025,1261.86,0,37,Card,Delivered
O000602,C01197,R0024,7/8/2025,1492.4,0,59,UPI,Delivered
O000603,C04328,R0014,9/4/2025,1242.59,0,36,UPI,Delivered
O000604,C01881,R0115,8/25/2025,235.25,23.53,41,Cash,Refunded
O000605,C04431,R0142,3/23/2026,1296.2,0,46,UPI,Cancelled
O000606,C04036,R0134,3/20/2025,911.84,0,59,Wallet,Delivered
O000607,C03028,R0064,5/27/2024,1200.3,0,31,Wallet,Delivered
O000608,C04384,R0105,3/11/2026,1350.07,135.01,28,UPI,Refunded
O000609,C00052,R0142,5/13/2025,1132.9,0,41,UPI,Cancelled
O000610,C02469,R0180,5/21/2025,1302.94,130.29,41,UPI,Delivered
O000611,C01160,R0100,1/19/2026,1351.64,135.16,38,UPI,Delivered
O000612,C02310,R0133,8/7/2024,785.61,0,48,Card,Refunded
O000613,C01904,R0001,5/30/2024,820.44,0,39,Cash,Cancelled
O000614,C03602,R0042,5/13/2025,218.51,0,34,UPI,Delivered
O000615,C02766,R0077,8/23/2025,364.97,0,36,Wallet,Delivered
O000616,C02076,R0164,9/14/2025,933.37,93.34,49,Wallet,Delivered
O000617,C04377,R0010,11/22/2025,1434.18,0,47,Cash,Cancelled
O000618,C03671,R0157,9/29/2025,827.66,0,34,Wallet,Refunded
O000619,C03984,R0059,10/10/2025,882.43,88.24,43,UPI,Delivered
O000620,C01446,R0163,7/22/2024,1342.62,134.26,42,Cash,Refunded
O000621,C00473,R0200,4/9/2026,763.68,0,23,UPI,Refunded
O000622,C01490,R0117,4/27/2026,1372.65,0,53,UPI,Delivered
O000623,C03773,R0080,4/1/2025,1071.18,0,32,Wallet,Delivered
O000624,C00540,R0179,1/15/2024,477.53,0,35,Cash,Cancelled
O000625,C04224,R0191,3/28/2025,1487.07,0,48,UPI,Delivered
O000626,C03429,R0122,8/9/2024,1292.93,0,41,Wallet,Delivered
O000627,C01701,R0073,4/5/2026,676.99,67.7,28,Cash,Cancelled
O000628,C02292,R0195,6/27/2025,551.92,0,42,UPI,Delivered
O000629,C00330,R0093,9/12/2024,1199.87,0,43,Cash,Refunded
O000630,C02341,R0131,4/20/2025,1474.89,0,25,UPI,Delivered
O000631,C03841,R0059,6/17/2024,785.25,0,54,Wallet,Delivered
O000632,C02530,R0003,3/11/2024,656.26,65.63,57,UPI,Delivered
O000633,C03446,R0044,8/13/2025,907.94,0,37,Wallet,Delivered
O000634,C03799,R0064,11/21/2024,1477.27,147.73,21,UPI,Delivered
O000635,C01526,R0097,1/6/2026,445.52,0,52,Cash,Delivered
O000636,C01731,R0053,12/12/2025,1278.83,127.88,40,UPI,Refunded
O000637,C03927,R0024,5/9/2025,690.41,69.04,24,UPI,Delivered
O000638,C00003,R0062,12/21/2024,1328.36,0,22,Card,Delivered
O000639,C01359,R0061,3/15/2025,566.88,56.69,26,UPI,Delivered
O000640,C01160,R0194,11/2/2025,890.53,0,50,Wallet,Delivered
O000641,C00356,R0170,12/21/2024,1198.12,119.81,22,UPI,Refunded
O000642,C03139,R0096,10/4/2025,1104.76,110.48,42,Cash,Delivered
O000643,C01483,R0107,9/24/2024,1488.99,0,47,Wallet,Refunded
O000644,C03180,R0185,9/30/2024,299.78,29.98,38,UPI,Delivered
O000645,C00374,R0005,8/8/2024,1251.48,0,28,UPI,Cancelled
O000646,C01905,R0001,3/4/2025,883.45,0,48,Wallet,Delivered
O000647,C04849,R0108,8/10/2025,566.46,0,26,UPI,Delivered
O000648,C02992,R0179,4/24/2026,614.32,61.43,56,UPI,Delivered
O000649,C01285,R0112,4/12/2026,744.9,0,56,Card,Delivered
O000650,C02296,R0066,4/2/2026,1111.4,0,56,UPI,Delivered
O000651,C04743,R0020,11/9/2025,1276.06,0,49,UPI,Delivered
O000652,C00195,R0197,10/24/2024,650.24,0,53,Cash,Delivered
O000653,C03653,R0151,11/6/2025,1361.74,136.17,28,UPI,Delivered
O000654,C00212,R0091,5/15/2025,295.21,29.52,48,UPI,Cancelled
O000655,C02610,R0092,10/16/2024,739.66,0,38,Wallet,Delivered
O000656,C03103,R0118,11/28/2025,449.83,0,39,Wallet,Cancelled
O000657,C03177,R0147,7/23/2024,330.83,0,60,UPI,Delivered
O000658,C01897,R0040,4/15/2025,404.54,0,23,Card,Delivered
O000659,C01040,R0161,3/10/2024,503.41,50.34,53,Card,Delivered
O000660,C04622,R0078,10/11/2025,976.88,0,29,Wallet,Delivered
O000661,C00318,R0081,12/9/2024,1179.3,0,33,Wallet,Refunded
O000662,C04427,R0064,1/3/2024,1169.96,117,30,UPI,Delivered
O000663,C03626,R0189,4/3/2026,365.09,0,58,UPI,Delivered
O000664,C01820,R0128,10/21/2024,351.43,35.14,42,Cash,Delivered
O000665,C00966,R0074,11/14/2025,618.69,0,53,Cash,Cancelled
O000666,C01581,R0188,7/26/2024,1551.35,155.13,28,Cash,Delivered
O000667,C03817,R0012,11/23/2024,761.93,76.19,24,Card,Delivered
O000668,C01648,R0097,9/5/2025,714.71,71.47,35,Card,Refunded
O000669,C04607,R0151,4/4/2024,921.75,92.18,56,Card,Delivered
O000670,C04800,R0107,3/5/2026,830.17,0,28,UPI,Delivered
O000671,C02825,R0013,5/12/2025,1547.68,154.77,60,Card,Delivered
O000672,C04538,R0127,10/20/2025,542.09,54.21,46,Cash,Delivered
O000673,C03366,R0021,4/6/2026,929.39,92.94,38,Card,Delivered
O000674,C02515,R0053,10/31/2024,1057.46,0,33,UPI,Refunded
O000675,C01336,R0109,7/14/2025,1105.87,0,22,UPI,Cancelled
O000676,C04720,R0030,9/8/2025,857.95,0,53,UPI,Delivered
O000677,C03908,R0199,2/3/2024,1173.72,117.37,38,Cash,Refunded
O000678,C01088,R0016,10/5/2025,1232.31,123.23,38,Wallet,Refunded
O000679,C04343,R0111,11/30/2024,375.6,0,35,UPI,Cancelled
O000680,C02990,R0026,12/15/2025,1092.01,0,20,Card,Delivered
O000681,C00721,R0007,8/9/2025,962.31,0,50,UPI,Refunded
O000682,C01423,R0012,10/26/2024,782.84,0,48,Card,Cancelled
O000683,C04158,R0030,3/14/2026,838.26,0,46,UPI,Delivered
O000684,C01502,R0112,1/25/2026,900.92,90.09,39,Cash,Delivered
O000685,C04354,R0142,4/26/2024,1146.55,0,44,Wallet,Delivered
O000686,C01248,R0129,4/1/2026,385.51,0,23,Card,Delivered
O000687,C04713,R0100,2/15/2026,513.21,0,43,Cash,Delivered
O000688,C03176,R0052,4/25/2025,510.67,0,21,UPI,Delivered
O000689,C01544,R0041,3/11/2024,610.46,0,40,Wallet,Delivered
O000690,C00333,R0198,12/14/2024,1262.7,126.27,43,Card,Cancelled
O000691,C04797,R0006,1/8/2026,925.53,92.55,31,UPI,Delivered
O000692,C02010,R0100,1/4/2025,555.96,55.6,44,UPI,Delivered
O000693,C01928,R0097,11/7/2025,1080.1,108.01,45,Card,Delivered
O000694,C01751,R0176,12/18/2025,867.8,0,47,Cash,Delivered
O000695,C04844,R0001,6/2/2024,624.52,0,53,UPI,Delivered
O000696,C03945,R0062,3/8/2024,1027.83,102.78,54,UPI,Cancelled
O000697,C04155,R0067,5/31/2025,1416.51,0,51,Cash,Delivered
O000698,C04491,R0194,1/4/2024,1232.83,123.28,41,Cash,Delivered
O000699,C03988,R0036,6/1/2025,1427.16,0,59,Cash,Cancelled
O000700,C04022,R0117,12/20/2024,1476.04,0,29,UPI,Delivered
O000701,C00016,R0178,12/6/2025,1395.69,0,24,UPI,Delivered
O000702,C00682,R0177,12/11/2024,1075.99,107.6,23,Wallet,Delivered
O000703,C04667,R0152,6/20/2025,454.03,0,45,UPI,Delivered
O000704,C02210,R0020,5/31/2025,462.01,46.2,53,Card,Delivered
O000705,C04936,R0075,9/18/2025,245.51,0,35,UPI,Refunded
O000706,C02153,R0187,8/25/2025,1494.11,0,46,Card,Cancelled
O000707,C01146,R0057,4/25/2026,458.79,45.88,29,UPI,Delivered
O000708,C03732,R0065,5/20/2025,429.25,0,20,Card,Delivered
O000709,C01055,R0106,11/1/2024,1008.42,100.84,30,Cash,Delivered
O000710,C04343,R0010,2/21/2024,764.12,0,47,Wallet,Delivered
O000711,C03435,R0067,7/15/2024,491.59,0,42,UPI,Delivered
O000712,C04649,R0104,1/25/2026,846.12,0,25,Card,Delivered
O000713,C01424,R0136,1/24/2025,1244.11,124.41,27,UPI,Refunded
O000714,C01477,R0042,4/22/2025,597.71,0,34,Cash,Delivered
O000715,C04287,R0182,8/5/2025,1091.12,0,50,UPI,Refunded
O000716,C01236,R0047,2/9/2025,392.03,0,58,Cash,Cancelled
O000717,C04638,R0025,4/20/2024,371.96,0,39,UPI,Delivered
O000718,C04033,R0040,3/12/2024,696.98,0,47,UPI,Delivered
O000719,C01303,R0124,3/1/2026,706.9,70.69,54,Cash,Delivered
O000720,C01255,R0116,4/27/2024,890.15,0,52,Cash,Cancelled
O000721,C04702,R0014,7/17/2025,425.25,42.53,54,Card,Refunded
O000722,C00612,R0149,3/10/2026,338.22,33.82,55,UPI,Refunded
O000723,C00295,R0032,10/3/2024,1448.95,0,42,UPI,Cancelled
O000724,C00428,R0156,1/25/2024,1001.1,100.11,59,UPI,Refunded
O000725,C00048,R0073,7/5/2024,971.03,0,26,UPI,Delivered
O000726,C02078,R0027,3/8/2025,1206.07,0,30,UPI,Delivered
O000727,C02835,R0053,7/13/2024,396.65,39.66,35,Wallet,Delivered
O000728,C03727,R0187,4/5/2026,886.1,0,26,UPI,Delivered
O000729,C04507,R0070,4/12/2026,1234.98,0,51,Card,Delivered
O000730,C03473,R0064,4/8/2024,440.99,44.1,35,Card,Refunded
O000731,C01112,R0169,7/21/2025,655.63,65.56,30,UPI,Delivered
O000732,C01311,R0137,9/25/2025,926.19,92.62,59,UPI,Delivered
O000733,C02250,R0083,8/20/2025,906.49,90.65,23,UPI,Delivered
O000734,C02294,R0109,4/1/2026,742.58,0,46,Card,Refunded
O000735,C02457,R0196,1/19/2026,1054.56,0,22,Card,Delivered
O000736,C00492,R0133,1/12/2025,742.03,0,41,Cash,Refunded
O000737,C04500,R0175,11/3/2025,1224.3,0,24,UPI,Delivered
O000738,C02432,R0037,1/12/2026,1042.28,104.23,28,Wallet,Delivered
O000739,C01440,R0103,11/2/2025,1214.3,121.43,48,Wallet,Delivered
O000740,C04464,R0152,5/24/2025,1303.57,0,43,UPI,Delivered
O000741,C00210,R0134,4/22/2026,718.5,0,51,UPI,Cancelled
O000742,C03439,R0103,1/23/2025,635.6,0,59,Card,Refunded
